1048881,2023-08-18T18:30:00+00:00,1,WER,BRN
1048882,2023-08-19T16:30:00+00:00,1,BRD,KLN
1048883,2023-08-20T13:30:00+00:00,1,UNI,MAI
1048884,2023-08-19T13:30:00+00:00,1,BAY,LPZ
1048885,2023-08-20T15:30:00+00:00,1,EIN,DRM
1048886,2023-08-19T13:30:00+00:00,1,WLF,HEI
1048887,2023-08-19T13:30:00+00:00,1,HOF,FRE
1048888,2023-08-19T13:30:00+00:00,1,AUG,BRM
1048889,2023-08-19T13:30:00+00:00,1,STG,BCH
1048890,2023-08-27T15:30:00+00:00,2,BRN,AUG
1048891,2023-08-25T18:30:00+00:00,2,LPZ,STG
1048892,2023-08-26T13:30:00+00:00,2,FRE,WER
1048893,2023-08-27T13:30:00+00:00,2,MAI,EIN
1048894,2023-08-26T16:30:00+00:00,2,BRM,BAY
1048895,2023-08-26T13:30:00+00:00,2,KLN,WLF
1048896,2023-08-26T13:30:00+00:00,2,BCH,BRD
1048897,2023-08-26T13:30:00+00:00,2,HEI,HOF
1048898,2023-08-26T13:30:00+00:00,2,DRM,UNI
1048899,2023-09-01T18:30:00+00:00,3,BRD,HEI
1048900,2023-09-03T15:30:00+00:00,3,UNI,LPZ
1048901,2023-09-02T13:30:00+00:00,3,BAY,DRM
1048902,2023-09-03T13:30:00+00:00,3,EIN,KLN
1048903,2023-09-02T16:30:00+00:00,3,BRM,BRN
1048904,2023-09-02T13:30:00+00:00,3,HOF,WLF
1048905,2023-09-02T13:30:00+00:00,3,WER,MAI
1048906,2023-09-02T13:30:00+00:00,3,AUG,BCH
1048907,2023-09-02T13:30:00+00:00,3,STG,FRE
1048908,2023-09-15T18:30:00+00:00,4,BRN,BAY
1048909,2023-09-16T13:30:00+00:00,4,LPZ,AUG
1048910,2023-09-16T13:30:00+00:00,4,FRE,BRD
1048911,2023-09-16T13:30:00+00:00,4,WLF,UNI
1048912,2023-09-16T13:30:00+00:00,4,MAI,STG
1048913,2023-09-16T13:30:00+00:00,4,KLN,HOF
1048914,2023-09-16T16:30:00+00:00,4,BCH,EIN
1048915,2023-09-17T13:30:00+00:00,4,HEI,WER
1048916,2023-09-17T15:30:00+00:00,4,DRM,BRM
1048917,2023-09-23T13:30:00+00:00,5,BRN,BCH
1048918,2023-09-23T13:30:00+00:00,5,BRD,WLF
1048919,2023-09-23T13:30:00+00:00,5,UNI,HOF
1048920,2023-09-24T13:30:00+00:00,5,BAY,HEI
1048921,2023-09-24T15:30:00+00:00,5,EIN,FRE
1048922,2023-09-23T13:30:00+00:00,5,BRM,LPZ
1048923,2023-09-23T16:30:00+00:00,5,WER,KLN
1048924,2023-09-23T13:30:00+00:00,5,AUG,MAI
1048925,2023-09-22T18:30:00+00:00,5,STG,DRM
1048926,2023-09-30T16:30:00+00:00,6,LPZ,BRN
1048927,2023-10-01T15:30:00+00:00,6,FRE,AUG
1048928,2023-09-30T13:30:00+00:00,6,WLF,EIN
1048929,2023-09-30T13:30:00+00:00,6,MAI,BAY
1048930,2023-09-30T13:30:00+00:00,6,KLN,STG
1048931,2023-09-29T18:30:00+00:00,6,HOF,BRD
1048932,2023-09-30T13:30:00+00:00,6,BCH,BRM
1048933,2023-09-30T13:30:00+00:00,6,HEI,UNI
1048934,2023-10-01T13:30:00+00:00,6,DRM,WER
1048935,2023-10-08T15:30:00+00:00,7,BRN,FRE
1048936,2023-10-07T13:30:00+00:00,7,BRD,UNI
1048937,2023-10-07T13:30:00+00:00,7,LPZ,BCH
1048938,2023-10-08T13:30:00+00:00,7,BAY,KLN
1048939,2023-10-08T17:30:00+00:00,7,EIN,HEI
1048940,2023-10-06T18:30:00+00:00,7,BRM,MAI
1048941,2023-10-07T16:30:00+00:00,7,WER,HOF
1048942,2023-10-07T13:30:00+00:00,7,AUG,DRM
1048943,2023-10-07T13:30:00+00:00,7,STG,WLF
1048944,2023-10-20T18:30:00+00:00,8,BRD,WER
1048945,2023-10-21T13:30:00+00:00,8,UNI,STG
1048946,2023-10-21T13:30:00+00:00,8,FRE,BCH
1048947,2023-10-21T13:30:00+00:00,8,WLF,BAY
1048948,2023-10-21T16:30:00+00:00,8,MAI,BRN
1048949,2023-10-22T13:30:00+00:00,8,KLN,BRM
1048950,2023-10-21T13:30:00+00:00,8,HOF,EIN
1048951,2023-10-22T15:30:00+00:00,8,HEI,AUG
1048952,2023-10-21T13:30:00+00:00,8,DRM,LPZ
1048953,2023-10-28T13:30:00+00:00,9,BRN,DRM
1048954,2023-10-28T16:30:00+00:00,9,LPZ,KLN
1048955,2023-10-29T16:30:00+00:00,9,BAY,FRE
1048956,2023-10-29T14:30:00+00:00,9,EIN,BRD
1048957,2023-10-28T13:30:00+00:00,9,BRM,HEI
1048958,2023-10-28T13:30:00+00:00,9,WER,UNI
1048959,2023-10-27T18:30:00+00:00,9,BCH,MAI
1048960,2023-10-28T13:30:00+00:00,9,AUG,WLF
1048961,2023-10-28T13:30:00+00:00,9,STG,HOF
1048962,2023-11-04T17:30:00+00:00,10,BRD,BRN
1048963,2023-11-04T14:30:00+00:00,10,UNI,EIN
1048964,2023-11-04T14:30:00+00:00,10,FRE,BRM
1048965,2023-11-05T14:30:00+00:00,10,WLF,WER
1048966,2023-11-04T14:30:00+00:00,10,MAI,LPZ
1048967,2023-11-04T14:30:00+00:00,10,KLN,AUG
